Bird, MEX, 3fc8ac56-09dd-436a-a87b-ce7baa509d26, 90, 13193, No update data, 9g3qx2sh995s
Bird, MEX, 3a820ca9-2a6a-4245-8d16-2a32044036b8, 92, 13527, No update data, 9g3qrm0fwgt8
Bird, MEX, 5f6b7fe4-6855-4d43-a345-5d4d87a380b9, 80, 10902, No update data, 9g3qrmu21kj2
Bird, MEX, 297e0831-94cb-4389-896d-3056f4aab6e4, 48, 5846, No update data, 9g3qrmemhsk6
Bird, MEX, c0314453-b647-43b5-8234-94b3235a47ab, 61, 8350, No update data, 9g3qrm32memy
Bird, MEX, ff8d7c2b-8016-416e-9185-74238e84ddd0, 49, 6346, No update data, 9g3qrmetbcgb
Bird, MEX, 2f578472-a2d3-4ee7-9b00-c7681b6e85e4, 87, 12692, No update data, 9g3qrmetb90u
Bird, MEX, 35f9cf14-cdb8-4a9f-a3dd-4d064cc4a4f9, 96, 13430, No update data, 9g3qrmemz20y
Bird, MEX, 8b7972da-543d-40d6-b57d-a57275045897, 53, 7014, No update data, 9g3qrm1r0828
Bird, MEX, ed38a89e-bf7d-4d68-9644-1690f2e8a12f, 82, 11218, No update data, 9g3qrkbsb2g9
Bird, MEX, bb8a32b1-7d5e-4034-9eca-02f255b9f0c6, 48, 6179, No update data, 9g3qrmemf8v4
Bird, MEX, 9d9b4c38-572a-49cb-891b-810615edd920, 94, 13861, No update data, 9g3qrmemfsb5
Bird, MEX, 56e8e1c5-5622-4d35-b265-e460f056fe08, 70, 9853, No update data, 9g3qrm1jczn8
Bird, MEX, e2970864-d8f9-42a7-b6ad-f0859090cb97, 54, 7181, No update data, 9g3qrmu3upgp
Bird, MEX, 7e4ed2c7-bac4-4cca-8964-587f87a265b8, 87, 12692, No update data, 9g3qrmenj3zf
Bird, MEX, 4903b3a9-e8f6-47e8-986c-43f6c32769c7, 91, 13360, No update data, 9g3qrmenhkwk
Bird, MEX, a37042ab-d18f-43d0-b3ea-0e03838652c1, 88, 12859, No update data, 9g3qrm1p0d2t
Bird, MEX, a34bded5-e935-43b7-8e33-d27d11c3cccc, 44, 5511, No update data, 9g3qrm1p0xng
Bird, MEX, 27eb30b6-2d1f-442d-859b-80ba8f1c1ccf, 49, 6346, No update data, 9g3qrm0dsgx8
Bird, MEX, 6bd55745-5ba8-49cd-a3bb-1aad160c9f61, 92, 13527, No update data, 9g3qrmenk9s7
Bird, MEX, 31b0f07e-9069-4772-b174-d83fa0c7e7ed, 72, 10187, No update data, 9g3qrmenk9um
Bird, MEX, f872bb82-57f8-4f7e-8e26-a24697c65768, 53, 6636, No update data, 9g3qrmen74w2
Bird, MEX, e42d5751-10c4-4fd8-8554-4178fa97aa42, 40, 4843, No update data, 9g3qrkbm3z0m
Bird, MEX, 6be38835-823f-461d-b83a-3ec11c8907ca, 98, 13746, No update data, 9g3qrmen6u56
Bird, MEX, b2679676-9749-4c87-b9a9-3bc6622012a0, 71, 10020, No update data, 9g3qrkbjxwh0
Bird, MEX, da89298c-acba-4b67-8ae3-ea3f7c72e7fe, 60, 8183, No update data, 9g3qrmg8bj0t
Bird, MEX, f4bd15bc-9bdc-4e6a-ac03-024d949e2f34, 48, 6179, No update data, 9g3qrmu4b0jw
Bird, MEX, 94c6bbc7-eed5-4470-af94-2dfca57032b1, 34, 3841, No update data, 9g3qrm0mz2rp
Bird, MEX, ef8264ba-1363-472b-8520-e4e61d120ced, 48, 5846, No update data, 9g3qrhzyrcfk
Bird, MEX, f0bc3156-1f88-4882-be5a-87084b0fca5a, 55, 7348, No update data, 9g3qrhzg9zb7
Bird, MEX, 552d26bd-fbe2-40a5-acb4-71fd9acb1ed7, 62, 8517, No update data, 9g3qrsvk8ez6
Bird, MEX, 2c8ba598-2f89-4e97-bbc3-2458364ee311, 74, 10521, No update data, 9g3qrmgzjbs7
Bird, MEX, b5d160d7-c79f-49cf-bc89-843f4a04c886, 51, 6320, No update data, 9g3qrtj316tx
Bird, MEX, d8a6ea3a-6f2e-4ecd-9396-34e4ee4d0011, 78, 10586, No update data, 9g3qrtj4pmx9
Bird, MEX, bfdf3e9e-2f06-4d39-8dfb-af80013287fa, 52, 6478, No update data, 9g3qrtj2czxh
Bird, MEX, c2901fb8-3e25-4ef9-bf84-1e5b8218a4fa, 46, 5530, No update data, 9g3qrqh0850x
Bird, MEX, 2849c2ec-57c6-4b49-aefc-5f58d9203d1d, 65, 9018, No update data, 9g3qrhzkekhs
Bird, MEX, f40dafcf-8fe7-4155-bddf-9a3de5f57311, 81, 11690, No update data, 9g3qrhppbhjq
Bird, MEX, b474ea10-38f9-4e6a-a213-5230972095d8, 46, 5845, No update data, 9g3qrqh11f0s
Bird, MEX, 3c5b0b77-4dcf-4b54-8238-aefc30da0255, 90, 13193, No update data, 9g3qrjp88m5d
Bird, MEX, 05bec96e-11e8-487c-9f61-c347d0784ed2, 96, 13430, No update data, 9g3qrjp82p0m
Bird, MEX, 5e8144c9-3204-4ffb-a170-04aa967d7cdf, 91, 13360, No update data, 9g3qrjp82p0m
Bird, MEX, d4ea6b6b-f882-4ca9-ba32-dbbaee3f66f2, 90, 13193, No update data, 9g3qrqh11vq8
Bird, MEX, e12b82e4-b925-4fee-bcf0-32a52cc40750, 78, 11189, No update data, 9g3qrqh16d81
Bird, MEX, 784a059b-1f4c-44ff-bb26-2742a11f82de, 67, 8848, No update data, 9g3qrhxp55wm
Bird, MEX, 7789fc07-784e-4a8f-b3a7-baba37119665, 73, 10354, No update data, 9g3qrqh13vn8
Bird, MEX, ec93a8ad-2344-40f4-8e47-7a55efbe2166, 97, 13588, No update data, 9g3qrjp2z62g
Bird, MEX, 743c80d5-fba2-4ed4-aab8-afc4538aed68, 88, 12859, No update data, 9g3qrjp2wu0s
Bird, MEX, 2477e357-2140-4709-afae-71b5906f993d, 92, 13527, No update data, 9g3qrjp2y84m
Bird, MEX, 840575bb-fadf-4d75-bb23-48a153606ade, 64, 8851, No update data, 9g3qrq5c985s
Bird, MEX, fc678dc3-52e4-445d-91e7-d3b82755c01d, 92, 13527, No update data, 9g3qrqh4fxm5
Bird, MEX, 7667a092-6112-4fd9-8d75-234e63c5f20f, 94, 13114, No update data, 9g3qrqh54x8p
Bird, MEX, a718fdb8-576b-4710-814c-4002e385263c, 92, 12798, No update data, 9g3qrqh53c8e
Bird, MEX, 01c88bc2-950e-448f-91ed-4aafaa4968ee, 20, 1503, No update data, 9g3qrq7278pc
Bird, MEX, 121fb773-fabb-4fd2-9a7a-81c1d4ca1f5b, 82, 11857, No update data, 9g3qrq725xc8
Bird, MEX, ae7db658-7786-45ac-8954-0c6b695c2c43, 66, 9185, No update data, 9g3qrq5rczbx
Bird, MEX, 5e667f13-2042-419b-9d4d-b45c9585cf2d, 97, 13588, No update data, 9g3qrq5rbtb9
Bird, MEX, cd6a2d4c-6ac2-4f67-b348-eadf8afeb6ab, 30, 3002, No update data, 9g3qqr5p0e2v
Bird, MEX, e55db94e-5f6d-42bd-a9af-7c008b429224, 18, 1169, No update data, 9g3qqppvk5e0
Bird, MEX, 6a913e33-a415-40aa-9488-0126567ee536, 52, 6478, No update data, 9g3qr5y2uv9r
Bird, MEX, 7390917a-56d3-4d0d-88c7-5886897498fd, 88, 12166, No update data, 9g3qr5yxyjxr
Bird, MEX, cb32064e-e6d9-4864-98bf-29f6228aa12f, 67, 9352, No update data, 9g3qr5yqw4c5
Bird, MEX, 825a5faf-9664-44ad-8964-fa1ac5b04650, 80, 11523, No update data, 9g3qrhq3s7nj
Bird, MEX, e2da4c35-4415-49cd-b402-12054cf29bf7, 45, 5678, No update data, 9g3qrhy8m1k2
Bird, MEX, 90628f5a-6a06-45b0-bd97-fba3551d395f, 29, 3006, No update data, 9g3qrjn8j8tf
Bird, MEX, 1d48a463-134f-434a-897f-eec0bd480021, 67, 9352, No update data, 9g3qrhusx0ey
Bird, MEX, 610d860f-daf2-43e6-9168-12bdc7f69554, 66, 9185, No update data, 9g3qrhu6048r
Bird, MEX, d427296d-6bbf-4c3e-95a3-618a119c25cb, 53, 6636, No update data, 9g3qrhu4rff1
Bird, MEX, b7f7e1f3-5700-43ea-976b-0b84199e1f0d, 49, 6346, No update data, 9g3qrhusepnr
Bird, MEX, 1b54d9b2-ab89-49fd-b6ce-f46bb512e7f9, 63, 8216, No update data, 9g3qrhukxj7u
Bird, MEX, 0eb79b73-b258-4754-a4e4-0d36b0b1fd98, 38, 4509, No update data, 9g3qrhur513r
Bird, MEX, 5b32d2f5-8320-4e30-bf99-6102dfac7da7, 72, 10187, No update data, 9g3qrhuqfrxu
Bird, MEX, 16c7cf4e-86c0-4f4b-acc1-40d790523db6, 48, 6179, No update data, 9g3qrjh2zst0
Bird, MEX, 5b361337-c718-43d3-a0e4-0af5405b98b3, 45, 5372, No update data, 9g3qrhgsg0y1
Bird, MEX, aa50a915-b9af-4fa5-9a73-24fbd9ede63f, 73, 9796, No update data, 9g3qrjjj3852
Bird, MEX, 193df21c-4f31-45a2-8816-3fb66bbc1252, 49, 6346, No update data, 9g3qrhgxyw46
Bird, MEX, 194c2438-13d3-44c1-90a9-6a08eff53b62, 30, 3173, No update data, 9g3qrj5vhz3h
Bird, MEX, fb202af0-b526-4a0b-8793-d723e2f3c5c0, 64, 8851, No update data, 9g3qrj512122
Bird, MEX, 08222e43-f034-4d58-8b48-1f6eb75e9051, 67, 8848, No update data, 9g3qrjk01uq3
Bird, MEX, 7da94d0f-b995-4dcb-be9c-95207139fe96, 56, 7110, No update data, 9g3qrj78zp7f
Bird, MEX, 287da157-b274-4efb-ac59-9b39f3b96195, 62, 8058, No update data, 9g3qrj5q8re9
Bird, MEX, b234cd18-69be-4da5-9072-07ab2714256d, 80, 11523, No update data, 9g3qrj5nwz28
Bird, MEX, d76e36ab-2579-4350-9891-3340721bca38, 54, 7181, No update data, 9g3qrj76n1x0
Bird, MEX, 6e39e326-2b8c-433f-8618-e014a919889d, 38, 4509, No update data, 9g3qqgzszknv
Bird, MEX, dc8430a3-1abc-48e6-9a00-964cb947a6e8, 60, 8183, No update data, 9g3qrjknscxm
Bird, MEX, c11bdef8-0da8-48c9-bfb9-1934a629915f, 90, 12482, No update data, 9g3qrj77vw0f
Bird, MEX, d9b0a79e-e0e5-45c6-81f5-46762702f9cc, 82, 11218, No update data, 9g3qrj18ej9n
Bird, MEX, 601c2cd9-98aa-4b0a-979f-f0b46f1f2e59, 80, 10902, No update data, 9g3qrj9x9v16
Bird, MEX, 670e6555-7d2b-4ee9-8832-eaafdac404a4, 75, 10688, No update data, 9g3qrj9yyjrp
Bird, MEX, 6de001ef-a6bd-4fa4-8d19-481450adc6d1, 76, 10855, No update data, 9g3qrjdp0m5r
Bird, MEX, 28cef4bb-f403-457c-98bf-f2cd11c7c142, 87, 12692, No update data, 9g3qrjdnb0b6
Bird, MEX, d9f3233f-c3ab-4a1c-b144-2d1fe8f2e4c5, 75, 10688, No update data, 9g3qrjdnczyq
Bird, MEX, 9c9b78bb-624a-42a0-9c14-f107091dd53f, 44, 5511, No update data, 9g3qrn48wkmr
Bird, MEX, 72cb2e3c-90c4-456d-a495-6711b4029376, 73, 9796, No update data, 9g3qrjdxcvqr
Bird, MEX, 4db703c5-7602-4b1c-b9d7-7aecbf472c3e, 48, 5846, No update data, 9g3qrjdxf8uf
Bird, MEX, bbace104-eff3-4c03-bda5-343f73729a64, 54, 7181, No update data, 9g3qrnec87gs
Bird, MEX, 4c47f538-1446-41b5-a105-486797abe64f, 80, 11523, No update data, 9g3qrjdxj5tw
Bird, MEX, df7b74d1-f066-436b-a30f-30b0e841d2fe, 70, 9322, No update data, 9g3qrjfgw12g
Bird, MEX, 32761dbe-a01a-4eac-8955-449bc653bdff, 84, 11534, No update data, 9g3qrjfgjety
Bird, MEX, e681c8dd-ed3d-4c47-81d7-2f81d3ee30f3, 66, 8690, No update data, 9g3qrnegynrn
Bird, MEX, 8d2c22bc-0e3a-4756-8f3e-4a2dd8ce2217, 51, 6680, No update data, 9g3qrjep00t6
Bird, MEX, b426039d-0bd2-43da-8161-f3162164e6bd, 35, 4008, No update data, 9g3qrqdp0j28
Bird, PBC, 6e54d93d-8197-4d8f-9347-6d1342c419ef, 100, 14863, No update data, 9g6h7n4gn8z8
Bird, PBC, 16c614eb-2bf8-488c-a48d-aca9b3ca57b1, 100, 14863, No update data, 9g6h7n4gnbmy
Bird, PBC, c7972ae7-bf69-4a82-b610-fbd7e9313832, 100, 14863, No update data, 9g6h7n4fzns4
Bird, PBC, e85f5e77-49d9-4b00-bfad-dd408fc8c8d2, 100, 14863, No update data, 9g6h7jf2jjhe
Bird, PBC, 916b446d-70e7-4e8e-bdfb-1cc982cc07ec, 100, 14863, No update data, 9g6h7jf2jk4v
Bird, PBC, 3c9b23e8-a3ff-42a7-b6e8-9ed7ca23dcc9, 100, 14863, No update data, 9g6h7jf2j36g
Bird, PBC, 6fa62a79-f5f2-4ded-9b64-abdf7ff80f5c, 98, 14529, No update data, 9g6h7jxks6b0
Bird, PBC, 61ff65d4-0520-4345-b346-f6dbf662af7a, 100, 14863, No update data, 9g6h7jrpfye3
Bird, PBC, 1de1932e-6703-4e12-ab26-9bd3a8c5ec0b, 100, 14863, No update data, 9g6h7jrpgf0n
Bird, PBC, 2eb776f3-e8bc-4cdd-ae92-e38404612675, 100, 14863, No update data, 9g6h7jrpsper
Bird, PBC, 39b22b99-e3c9-4ffe-b2ec-69cb5180ce1d, 100, 14863, No update data, 9g6h7jq354q9
Bird, PBC, f2f38284-b6bc-477e-aecb-83d741078582, 100, 14863, No update data, 9g6h7jq2cuwy
Bird, PBC, 530d6b17-82a0-49ac-ad4b-f4871f2827f8, 100, 14863, No update data, 9g6h7jq2dwmp
Bird, PBC, f50089f7-c99f-487e-babf-30ff1681df2c, 100, 14863, No update data, 9g6h7jq2u5g0
Bird, PBC, 7715ad14-2e09-42e8-95cc-788eb13b76b1, 100, 14863, No update data, 9g6h7jnkvcgh
Bird, PBC, 696b2d40-77ed-4ec8-918c-fa5a1175e946, 100, 14863, No update data, 9g6h7jnkwnc3
Bird, PBC, 167116ed-f3ae-4be8-beea-a5fc3a98e8bd, 100, 14863, No update data, 9g6h7jnkt7pc
Bird, PBC, 0e7b69ba-a3c7-4032-994e-be40e6bd82b3, 100, 14863, No update data, 9g6h7jnktewj
Bird, PBC, fab5ffa4-763b-4adf-a355-0ffe1bccbd56, 100, 14863, No update data, 9g6h7jn9p8km
Bird, PBC, be0f4964-2c0e-47b9-bb17-18cf97a6d631, 82, 8378, No update data, 9g6h7jnc06gu
Bird, PBC, 1aa74363-d264-40bd-bf5b-c107e32d0ade, 100, 14863, No update data, 9g6h7jnc14zk
Bird, PBC, bc9efe6f-0acb-4eab-9310-b69939a20c73, 100, 14863, No update data, 9g6h7jn8zuxt
Bird, PBC, 7bb4253b-c32d-4050-a797-6f6906e5e4cd, 100, 14863, No update data, 9g6h7jnbbxpj
Bird, PBC, 1096e31f-659d-41d4-b8dc-648412889438, 100, 14863, No update data, 9g6h7jnbbs2g
Bird, PBC, 90405045-8001-49f1-a02a-a24504ad8b95, 100, 14863, No update data, 9g6h7jnc4g6y
Bird, PBC, 438a6b8a-c34f-4328-a7b2-18b54c3416e4, 100, 14863, No update data, 9g6h7jnb8xp4
Bird, PBC, d5bf17ef-f8cd-4ee2-9b71-f0c37cd39729, 100, 14863, No update data, 9g6h7jnb8wrp
Bird, PBC, bc94efbb-281e-4857-9f33-cfa88b988983, 100, 14863, No update data, 9g6h7jnb9pdq
Bird, PBC, 07ba914f-4c0f-40ba-a297-6346a40be63f, 100, 14863, No update data, 9g6h7jnb9n6r
Bird, PBC, f63dfd22-5c2f-4afd-9e58-3c345911a2fa, 100, 14863, No update data, 9g6h7jnbc8es
Bird, PBC, ac2b4b51-ee41-4ccf-a85f-32e459d350d8, 100, 14863, No update data, 9g6h7hsrthse
Bird, PBC, 1bd6028b-1e9b-4154-937a-c1ab21f1c7ee, 100, 14863, No update data, 9g6h7hsrkyxy
Bird, PBC, 00e225d1-a1e6-4483-a222-f661c46c6aa1, 100, 14863, No update data, 9g6h7hsrkky6
Bird, PBC, f06ca4a3-57a3-4797-98b5-6977b02be8df, 100, 14863, No update data, 9g6h7hsrk3wr
Bird, PBC, 90a42abe-2cea-4582-8cbd-f5cc355a856c, 100, 14863, No update data, 9g6h7kcjuv39
Bird, PBC, eb474ebf-d311-4cc9-9656-c7a9533a333d, 100, 14863, No update data, 9g6h7kcjvswm
Bird, PBC, 6e2d6089-9385-494e-abcf-9f56bd8a7177, 100, 14863, No update data, 9g6h7kcjv1kb
Bird, PBC, 366f0c23-1656-478e-b39e-c003a438f485, 100, 14863, No update data, 9g6h7kcjyjcm
Bird, PBC, 27f15815-07a0-406e-a2b6-11305679382e, 100, 14863, No update data, 9g6h7kcjveqm
Bird, PBC, 996210da-6d2a-485d-940a-ac3a49cb6e1b, 100, 14863, No update data, 9g6h7kcjvf5n
Bird, PBC, 38f3b95e-4ceb-4128-ade5-04db906a1fb1, 82, 11857, No update data, 9g6h7spfg1jz
