Bird, MEX, dfdf996f-afff-4aae-bd79-277a0a748069, 44, 5214, No update data, 9g3qx2s3k9ks
Bird, MEX, e097d325-706c-4f8d-9198-b9ff8f62a666, 96, 14195, No update data, 9g3qw9zfcnx9
Bird, MEX, d20c7b6b-813d-492d-b1cd-bfc3cacd6ac8, 98, 14529, No update data, 9g3qw9zf3tfb
Bird, MEX, 8ef74fd7-320c-4b69-b109-8aecc3e02d1d, 94, 13861, No update data, 9g3qw9zf3s4y
Bird, MEX, 97fe9ea0-d177-4df6-a801-4ceda3979a00, 97, 14362, No update data, 9g3qw9zf92tf
Bird, MEX, 595ddca6-906c-4545-a5ec-8da54e8d8613, 97, 10148, No update data, 9g3qw9zfbvk9
Bird, MEX, b6c16e86-fc7a-4da1-bbe8-cebb9b5fd031, 96, 14195, No update data, 9g3qw9zf34zx
Bird, MEX, 82bb97e6-207d-4444-9a0b-bc0d1d1a56e8, 96, 14195, No update data, 9g3qw9zg0817
Bird, MEX, 71556188-762b-424d-9df8-c86034f57d69, 96, 14195, No update data, 9g3qw9zf31pe
Bird, MEX, 13f13fe0-7c69-4bb4-8a20-ccad09a2f946, 96, 14195, No update data, 9g3qw9zf3h1w
Bird, MEX, 7b3da5ed-20f8-4ee9-b0d7-12ca3e8f615c, 88, 12859, No update data, 9g3qw9xy786r
Bird, MEX, 11f6dd6d-f216-42c6-bc23-84336618d94b, 26, 2505, No update data, 9g3qwepu267h
Bird, MEX, 728215f7-a634-4e90-815d-9f44150fc162, 99, 13904, No update data, 9g3qwbcjm4j2
Bird, MEX, 7e516a7a-a46a-4184-84a9-f67233b3c256, 94, 13861, No update data, 9g3qwbcjm0mq
Bird, MEX, 66e0ddd0-eff8-4df5-8d3a-41419a748d32, 100, 14062, No update data, 9g3qw9rue3u1
Bird, MEX, b5c0be13-5306-4c6e-b394-bc2575b60532, 96, 14195, No update data, 9g3qwbcjj1m3
Bird, MEX, 1c000296-8eef-4d5e-99ce-a26eb0c07e5b, 98, 14529, No update data, 9g3qwbcj7sf3
Bird, MEX, 708c86c1-4f9d-4353-9bc9-60f1a4800d7c, 96, 14195, No update data, 9g3qwbcj5x4q
Bird, MEX, 1ff3cd17-af90-43b9-953c-da400b1a8294, 49, 6346, No update data, 9g3qwbc5j8br
Bird, MEX, b7756413-1f85-4118-ac08-312d167ec621, 58, 7426, No update data, 9g3qw9rtczy0
Bird, MEX, 60c0ae60-5b1d-47e3-b1fa-87226b8b0dc0, 62, 8517, No update data, 9g3qw9rcbgkt
Bird, MEX, 9b58b631-8f46-4a6c-aa0b-6acf89470661, 85, 11692, No update data, 9g3qwdqen3sv
Bird, MEX, 2ced3b71-0662-4c19-945a-675c6a9415e0, 38, 3186, No update data, 9g3qw9rb8d17
Bird, MEX, c5363724-0be5-4c69-93cd-198f225a51c5, 98, 13746, No update data, 9g3qwc04rtsz
Bird, MEX, a2a2f7b9-3d36-4633-a6af-4f8064ce2a3f, 97, 14362, No update data, 9g3qw9yexje3
Bird, MEX, f6113a17-6996-4ddf-9924-5031b48f8680, 93, 13694, No update data, 9g3qw9yex47m
Bird, MEX, f8c2b0f4-cade-4b28-a886-8fc636115144, 94, 13861, No update data, 9g3qw9yex47m
Bird, MEX, 1d380a25-187d-42fb-9b32-5c0cd5c30719, 96, 14195, No update data, 9g3qw9yewf05
Bird, MEX, 766bf2fb-b475-44c7-b4c2-6139bf3e95c9, 89, 13026, No update data, 9g3qw9ysq49v
Bird, MEX, 4d1101c0-da05-4bca-8b0f-8e90371e5274, 97, 14362, No update data, 9g3qw9yew6kv
Bird, MEX, d26ae9ce-cafb-4d30-8c49-86c85e2b151a, 93, 13694, No update data, 9g3qw9ydyb8h
Bird, MEX, 0e58b9a1-2282-4842-88fc-0af613b9aa2e, 96, 14195, No update data, 9g3qw9ydyksv
Bird, MEX, d34d0811-073a-4015-b6db-5dc5b6788aa8, 93, 13694, No update data, 9g3qw9ydww3y
Bird, MEX, 1787f738-0e43-455d-b627-ed16418fd84e, 89, 13026, No update data, 9g3qw9yemg79
Bird, MEX, 1871894c-37f5-4e5c-9ce0-8b4b61087abd, 97, 14362, No update data, 9g3qw9ydy5nu
Bird, MEX, 7ca5d419-e925-4e73-9d1f-be061fede0cc, 94, 13861, No update data, 9g3qw9ydv8yw
Bird, MEX, 4e74a0ff-3c89-488a-b401-4002660a13c0, 96, 14195, No update data, 9g3qw9ydtxqs
Bird, MEX, 930c3388-c0f4-41d7-a1c2-618d4e17d047, 91, 12640, No update data, 9g3qw9rnsy4h
Bird, MEX, 6ea057df-80e6-4a8b-a710-faa96add2bc8, 97, 14362, No update data, 9g3qw9rnu7mt
Bird, MEX, 96a007f0-6c84-45d5-8d2d-e0e1eeda23c4, 98, 14529, No update data, 9g3qw9rnum8e
Bird, MEX, ed8d1ef3-e475-4b32-b51f-f2c6f337bc6a, 99, 13904, No update data, 9g3qw9rnu70e
Bird, MEX, aef2427e-6bb9-4887-a79a-bf12853878a5, 100, 14062, No update data, 9g3qw9rnuj63
Bird, MEX, 1e635812-11f7-4cf4-84a6-76e85a2187de, 100, 14062, No update data, 9g3qw9rnsqb8
Bird, MEX, a001d9c2-c2d5-448b-a86c-8af59bc0877b, 98, 14529, No update data, 9g3qw9rngxz2
Bird, MEX, 21425b35-9f97-47bf-a9fe-44fc88eb46e5, 99, 13904, No update data, 9g3qw9rngxz2
Bird, MEX, 3c9df959-280a-436e-b68a-019d709803b6, 76, 10270, No update data, 9g3qw9ysdxjd
Bird, MEX, 550cabf0-eeae-478a-a809-7fba12c1429c, 46, 5845, No update data, 9g3qw9rn0bks
Bird, MEX, 39c721a5-e171-4694-b3bd-969ad5b54a97, 91, 13360, No update data, 9g3qw9y6xsut
Bird, MEX, c9c56f4a-1c23-44ae-92e2-4c6331d5cce8, 71, 10020, No update data, 9g3qw9y6w1nv
Bird, MEX, ac9304c1-3e10-492e-abe4-421b8d646e48, 94, 13861, No update data, 9g3qwb93jm42
Bird, MEX, 5a55972d-743f-456d-8dbe-ed1cc810cb6b, 94, 13861, No update data, 9g3qwb93j7f3
Bird, MEX, baab2632-4df5-42b7-be7a-feff70750bf0, 100, 14062, No update data, 9g3qw9qwqjnu
Bird, MEX, c249d50c-47e3-451a-9a88-4c30bdcc4095, 99, 13904, No update data, 9g3qw9p7j340
Bird, MEX, 07f8f086-6582-41c7-907a-457cb8421770, 99, 13904, No update data, 9g3qw9qwn93f
Bird, MEX, dae2bf00-b80f-4e59-a803-cdd0583a822e, 98, 13746, No update data, 9g3qw9qwn91b
Bird, MEX, defa2e68-2f20-40f1-8116-9677bca64ed6, 49, 6004, No update data, 9g3qwb8wk54r
Bird, MEX, 5f81f73a-286d-4d4d-bf2f-86c0e7eb1d51, 100, 14062, No update data, 9g3qw9qwkv4h
Bird, MEX, 54604a97-b8da-4ad9-b3b3-d9c199ec4668, 100, 14062, No update data, 9g3qw9p6u063
Bird, MEX, 7930a9d1-e57f-4994-8e93-e1f4d3c854ce, 99, 13904, No update data, 9g3qw9p6gh0c
Bird, MEX, d0e345d4-d501-42c7-b2a8-3f6eb8c8583f, 78, 10586, No update data, 9g3qw8zwtyex
Bird, MEX, 5db6f23e-fd30-42b1-b40b-b9c22adcada5, 93, 13694, No update data, 9g3qw9pjhm2e
Bird, MEX, 22caa503-13ed-4cbf-bf49-1473b93307e4, 93, 13694, No update data, 9g3qw9qqvygd
Bird, MEX, 2a2ead98-73a2-4f4f-81e6-2b1d6757ad72, 66, 9185, No update data, 9g3qw9q9pb1d
Bird, MEX, 044798ea-864c-4505-924b-783b517c70f2, 97, 14362, No update data, 9g3qw9qqv745
Bird, MEX, 9b567424-3f4d-423b-b823-169dd2d358b9, 92, 13527, No update data, 9g3qw9qqmqdj
Bird, MEX, 8aa060b8-4d05-442d-980f-7db91e282172, 96, 14195, No update data, 9g3qw9qqsgwv
Bird, MEX, cb884a44-8d42-4818-b43a-cb4148dd991c, 55, 6952, No update data, 9g3qw9qdewf2
Bird, MEX, c8234998-faf0-429d-ab36-3d610a51b1ec, 65, 9018, No update data, 9g3qw9qdkhf6
Bird, MEX, 9bc8fcdc-9371-450c-9a0f-0e3960089dc7, 96, 14195, No update data, 9g3qw9qqkyyz
Bird, MEX, 7c3e9e34-7e5e-46a8-abfa-c072cb627fa7, 84, 11534, No update data, 9g3qw9nye4ty
Bird, MEX, 33317f86-d966-41ab-ab7a-db7ea3f74b4d, 67, 8848, No update data, 9g3qw8zmys3f
Bird, MEX, 21e38d7d-1bff-48f0-ab1a-271b81901e7e, 49, 6004, No update data, 9g3qw8ze7ntv
Bird, MEX, d8b5c30b-2b97-40f7-ae5b-88be02492e15, 94, 13861, No update data, 9g3qw9nguqt8
Bird, MEX, cb7db370-bcc1-49dd-a381-37d8ad37ba42, 99, 14696, No update data, 9g3qw9ngsq0s
Bird, MEX, e15933a1-84ad-4ae8-b439-e80668e3317b, 94, 13861, No update data, 9g3qw9nggqu4
Bird, MEX, 12c2811f-16d3-4790-adfe-07bb7c56b8df, 83, 11376, No update data, 9g3qw9nu4jh3
Bird, MEX, 52d9c15f-541f-4db7-9ef8-c3602ab625ef, 92, 13527, No update data, 9g3qw9ncxurb
Bird, MEX, b4a07932-40ad-401e-b8fd-469d969ed595, 98, 14529, No update data, 9g3qw9ncrkc9
Bird, MEX, 8fdd4726-5d28-4b4a-97d7-2cf7e72a2bd8, 94, 13861, No update data, 9g3qw9ncqywm
Bird, MEX, d6c3969d-fd00-4ed5-a276-b423f443d07d, 100, 14062, No update data, 9g3qw9qjvqf4
Bird, MEX, c3ae0d84-8a55-43dc-86f2-33ab4f23993b, 67, 8848, No update data, 9g3qw9q2kx7c
Bird, MEX, c244bf1f-cdaa-41f8-8cdb-dd26177fe6bf, 51, 6320, No update data, 9g3qwb8h2xw6
Bird, MEX, 6775c904-1c77-4d68-9e81-809ba0c872ce, 75, 10112, No update data, 9g3qweqmddmx
Bird, MEX, 3b489761-e2d8-432e-ac2c-36cc2aaf6286, 83, 12024, No update data, 9g3qw9tmr8kx
Bird, MEX, 1d9726ea-43e6-4f68-acce-abeca999f27e, 96, 14195, No update data, 9g3qw9mwrryt
Bird, MEX, 1f44dba9-d628-42eb-ba7c-350dbf77e39c, 78, 11189, No update data, 9g3qwb2sguvw
Bird, MEX, 0183dba3-7d25-4f5f-b9a1-fb6b87e3c9a9, 93, 13694, No update data, 9g3qw9mwwx3u
Bird, MEX, df22e7e7-87ec-4a27-89a1-61c66009d590, 94, 13861, No update data, 9g3qw9mwtf7t
Bird, MEX, 37ed8f83-22aa-47f7-8162-df33804a3a8f, 31, 3340, No update data, 9g3qw9mc57u1
Bird, MEX, c8f6a789-d555-486d-845a-1638f28dd216, 96, 14195, No update data, 9g3qwdkbngw2
Bird, MEX, 3f90f5ae-7b64-49fb-9339-57a10e7939d0, 100, 14863, No update data, 9g3qwdkbn99v
Bird, MEX, cf0d941c-48dc-48a6-b40f-ea9433047ede, 99, 14696, No update data, 9g3qw9ugnbwq
Bird, MEX, 13deb00b-a6b6-4e5d-93ed-e5b9cdf54c67, 100, 14062, No update data, 9g3qw9ughzcg
Bird, MEX, 76f33fe6-132c-46b9-b0d4-7f60929a4a24, 99, 13904, No update data, 9g3qw9mpvsqe
Bird, MEX, 39298bbd-04c3-47e1-9e44-aba7ba98b4bd, 98, 13746, No update data, 9g3qw9mpvd0m
Bird, MEX, 2ef3576a-9b47-4f8f-993b-fb66aa833701, 100, 14062, No update data, 9g3qw9mptptn
Bird, MEX, 7f5cad16-e38c-4646-bac3-f951618c2df5, 97, 13588, No update data, 9g3qw9mpsz9y
Bird, MEX, 4a1d22ce-a69d-460d-9f28-aade88b67677, 99, 14696, No update data, 9g3qw9mpexrh
Bird, MEX, ddbc845b-fdf8-44fe-9901-5b395771b7b9, 97, 14362, No update data, 9g3qw9jthcdh
Bird, MEX, ff04ba4e-ac05-41b3-a260-0b6708f18b76, 100, 14863, No update data, 9g3qwdsxzn72
Bird, MEX, 62205c55-2d1e-4c97-96c4-cd23c5545f59, 94, 13861, No update data, 9g3qw9jbmnvp
Bird, MEX, 4a970da8-26c8-4da7-828d-a1ad3c40c0c2, 100, 14863, No update data, 9g3qw9jsgcv7
Bird, MEX, f25a9cfb-cb0b-4e67-8f02-ae26d3f35579, 93, 13694, No update data, 9g3qw9jsg5jg
Bird, MEX, cb43131f-ea93-49e0-913d-597b92c051d9, 94, 13861, No update data, 9g3qw9jsfff9
Bird, MEX, f53838d9-b382-4051-9511-3cdd5a663413, 100, 14863, No update data, 9g3qw9jsfbde
Bird, MEX, e47798fd-bee2-48d1-8cb4-bfcca5c72c1f, 91, 12640, No update data, 9g3qwdse2uhr
Bird, MEX, af50c9ac-ed91-410d-acd5-da0393a7393d, 75, 10688, No update data, 9g3qw8y57t47
Bird, MEX, 8137465f-8111-49f3-80fa-fb6f5d9bf0b0, 75, 10688, No update data, 9g3qw8y57ku1
Bird, MEX, 3de13b22-4a03-4576-8d3c-a5ee8e2e8ac0, 97, 14362, No update data, 9g3qw9hy4zfd
Bird, MEX, 352439e3-626f-4b21-b739-85462c152238, 98, 14529, No update data, 9g3qw9hy474m
Bird, MEX, 1acd9e8c-2f60-4491-88ca-9f86937a070f, 97, 14362, No update data, 9g3qw9hy1mmg
Bird, MEX, 077f1bfe-b9d7-4430-88ff-0f9d8239594e, 93, 13694, No update data, 9g3qw9hvbuk7
Bird, MEX, 4139f837-98f8-4e85-b376-2e0bc0eceda6, 96, 14195, No update data, 9g3qw9hvbsn1
Bird, MEX, 52a79098-f54d-4545-a100-61ba258a648a, 94, 13861, No update data, 9g3qw9j1q5cu
Bird, MEX, 115afe4f-da13-468e-965c-7c08de0b077c, 94, 13861, No update data, 9g3qw9hy01n0
Bird, MEX, 3e60fea6-0d90-4ed0-8363-68c39bf7605a, 96, 14195, No update data, 9g3qw9j1mu7x
Bird, MEX, ed52fdb2-8b3b-4cc5-9c7f-c72106d294dd, 96, 14195, No update data, 9g3qw9j1q13u
Bird, MEX, 4d5ff4cc-0e6d-4801-b070-f1c65cd46b6c, 94, 13861, No update data, 9g3qw9s0qvnk
Bird, MEX, 9fca9c63-ed78-4f5d-a6e9-fbde9002bb82, 97, 14362, No update data, 9g3qw9j1mb5s
Bird, MEX, 8924d538-8924-4cd4-aef9-17c9b6f31131, 93, 13694, No update data, 9g3qw9s0js0k
Bird, MEX, 7d7cc11a-9036-47c9-af22-d20050d1beb3, 96, 14195, No update data, 9g3qw9s0jjvp
Bird, MEX, d21a7f3c-b00e-4aa9-92b6-d888464bd82b, 96, 14195, No update data, 9g3qw9j195rd
Bird, MEX, d82b4229-ff7e-4b71-b6f1-10e520a12cad, 93, 13694, No update data, 9g3qw9s0hq29
Bird, MEX, a0cc93f3-e69b-4384-8a59-43d59304cf28, 96, 14195, No update data, 9g3qw9hu2fh2
Bird, MEX, 79630600-8e9a-46b3-a53f-9abb5be17545, 94, 13861, No update data, 9g3qw9s0hn63
Bird, MEX, 348342cf-f7b7-4a9b-8ca4-522deec82a60, 97, 14362, No update data, 9g3qw9hspvfz
Bird, MEX, 2697027b-4ebc-4395-a324-0e2c9e73fdde, 72, 9638, No update data, 9g3qw9hsph57
Bird, MEX, dc045c8a-e31e-48f0-8550-26dc356ba9f3, 88, 12859, No update data, 9g3qw9hsnkhg
Bird, MEX, a543b3a1-9373-4832-9322-1b41a5dbbfb8, 94, 13861, No update data, 9g3qw9hehgyc
Bird, MEX, a17280f6-5d26-49f5-962c-afabfeed02e7, 93, 13694, No update data, 9g3qw9hek728
Bird, MEX, 5ecd6565-8740-48b9-9402-c03b1b7a19e8, 96, 14195, No update data, 9g3qw9he5zjr
Bird, MEX, 533a6f77-b2e0-4fa9-85c2-773384e1946c, 97, 14362, No update data, 9g3qw9heh2wy
Bird, MEX, 229c331a-7a09-41cf-95e1-ffbfdfe105e4, 93, 13694, No update data, 9g3qw9heh5f3
Bird, MEX, 18e236f5-eaca-4784-9f7b-9bc9e7afe8d0, 93, 13694, No update data, 9g3qw9he74zn
Bird, MEX, d25587af-b2d5-4d9f-903d-5e696738ddad, 98, 13746, No update data, 9g3qw97zf9ve
Bird, MEX, e1810ccc-b395-4ffa-ae1f-73f5958e441c, 97, 13588, No update data, 9g3qw97zd7xm
Bird, MEX, c4bc7f85-b187-4d74-a7d8-43ec3ae0c1bb, 98, 13746, No update data, 9g3qw97zcumg
Bird, MEX, bf576147-ea1e-44f2-96ae-581251c28755, 100, 14062, No update data, 9g3qw97z9g35
Bird, MEX, 1c05d050-24b8-4db8-ae5c-12d4629e481d, 98, 13746, No update data, 9g3qw97zc8fy
Bird, MEX, 6bfbb9d6-e54c-401b-afbb-bd16e111fa29, 84, 12191, No update data, 9g3qw8tzrqwt
Bird, MEX, fc2dd20f-88c7-453e-8078-97a1746aa1c5, 49, 6004, No update data, 9g3qw8wn6eve
Bird, MEX, 8130010e-4246-4a6e-adde-47773b5bc1cd, 99, 13904, No update data, 9g3qw8wenh3v
Bird, MEX, 9540a50d-13e6-4b8c-af9c-764a8eb5339f, 99, 13904, No update data, 9g3qw8wenbyr
Bird, MEX, 240f9224-612c-4979-a428-9f9f83c48a93, 100, 14062, No update data, 9g3qw8wen4yg
Bird, MEX, ab95fa39-de25-4ead-a13a-0e0e0f9c47ef, 89, 12324, No update data, 9g3qw9gx5p0z
Bird, MEX, 27370b22-fdb0-4a9d-9e42-4a7d54369426, 98, 13746, No update data, 9g3qw8wen01c
Bird, MEX, 3e3302ba-7d61-4838-9d28-45f1850c4d68, 93, 12956, No update data, 9g3qw8wdyp9z
Bird, MEX, efb3bbd5-6317-41ec-889b-5776b154d11a, 18, 1169, No update data, 9g3qw9gx62z3
Bird, MEX, b82c81e0-c483-4b4e-b63a-605efc9cf92a, 93, 12956, No update data, 9g3qw9gx47f6
Bird, MEX, ea31472e-e388-43ee-b8db-6ce644b3251f, 30, 3173, No update data, 9g3qwd588830
Bird, MEX, 8b1666bf-03f5-4faf-95f1-4d9fd98d3dd2, 96, 14195, No update data, 9g3qw8uf7mez
Bird, MEX, b4ee5c76-ebf2-41ee-909c-6f1143e370b7, 96, 14195, No update data, 9g3qw8uf7n2g
Bird, MEX, d598ea40-41c1-4299-bbc5-b4a3689cbf1d, 94, 13861, No update data, 9g3qw8tqprw8
Bird, MEX, 691c62f2-55b7-4f6d-bc09-a57825c963f0, 92, 13527, No update data, 9g3qw8tmyvbh
Bird, MEX, 873a8163-2695-4303-9d59-0c92fd7f8a48, 93, 13694, No update data, 9g3qw8tqn01c
Bird, MEX, 844fadec-a8d9-4b57-b3a0-59878c8e5b6f, 43, 5344, No update data, 9g3qwdebpy6f
Bird, MEX, 85e14b96-90cb-4608-9ab7-958c08b3eac2, 66, 8690, No update data, 9g3qwds457gg
Bird, MEX, 64cf53c5-4397-470a-ac3d-7818709c904e, 52, 6478, No update data, 9g3qwds41c9j
Bird, MEX, 8d452dcf-d786-4070-a927-f5ee39be1e3c, 75, 10688, No update data, 9g3qw9dfjqd5
Bird, MEX, 37fc135d-4143-420d-b7dd-0c69d0073929, 79, 11356, No update data, 9g3qw9dfjm65
Bird, MEX, 14a53f58-0c71-421b-8d1d-315c04bcb430, 66, 9185, No update data, 9g3qw9dfj6fh
Bird, MEX, c926a59c-a4f3-4dce-aa12-0a2715fd132b, 84, 12191, No update data, 9g3qw9dfhbqu
Bird, MEX, e66c89d2-bd9f-4888-b4c5-3a8716de8f02, 46, 5530, No update data, 9g3qwd4zpyxu
Bird, MEX, 835fc113-722c-4341-ba6f-d5076ce87299, 93, 12956, No update data, 9g3qwdeuxvdc
Bird, MEX, 0985526a-9476-4a24-991a-27a08e3b41a8, 24, 2054, No update data, 9g3qwdeuz8st
Bird, MEX, 80980ce2-b7b2-445f-a8c6-eacf18284871, 84, 11534, No update data, 9g3qwdeuxp7m
Bird, MEX, 73c5b2d5-2c65-43a9-bba4-572c7e83018a, 99, 13904, No update data, 9g3qwdevwd1u
Bird, MEX, a595874f-20de-47ed-b893-6844ea4c30cb, 93, 12956, No update data, 9g3qwdevwhyw
Bird, MEX, c9855653-5004-4c69-b134-474b0b303ec4, 100, 14062, No update data, 9g3qwdeyn09x
Bird, MEX, 9976dd2f-d371-4aa7-aa42-5471617f9a6b, 45, 5372, No update data, 9g3qwdev8k50
Bird, MEX, 5e653984-1780-4a9f-a4d8-6d70d3215e52, 70, 9853, No update data, 9g3qw8gpwby7
Bird, MEX, c6dbafc5-8c0f-4e6c-bd29-d83e3aeaea8f, 88, 12166, No update data, 9g3qwdu62zk7
Bird, MEX, 01766dad-a950-4e90-9bad-6c6b2c4ce1a6, 90, 12482, No update data, 9g3qwd4mrr36
Bird, MEX, dda82e74-19ed-4062-af26-866f6a216d8b, 79, 10744, No update data, 9g3qwd699b2b
Bird, MEX, 16042249-119d-46aa-98dc-a8d5bb20b729, 67, 8848, No update data, 9g3qwd1c5ym6
Bird, MEX, 991e189d-c886-47ac-8525-820d7bcbf39d, 43, 5056, No update data, 9g3qwdup735u
Bird, MEX, b462513c-2cf8-483a-8cb9-4cb3f94c2bb2, 56, 7110, No update data, 9g3qwdup47d3
Bird, MEX, 289067b1-b5b3-4b58-b8c9-e28adedb494f, 87, 12692, No update data, 9g3qw94n8jy4
Bird, MEX, f50085e8-2716-4c0d-814f-60ad72e411ea, 78, 10586, No update data, 9g3qw93hx7q7
Bird, MEX, 6b313735-d596-48c5-b5e1-8f0bbb1e1627, 46, 5530, No update data, 9g3qwd30n4cs
Bird, MEX, 5ea35583-6203-46b8-b055-341bf0afd675, 72, 10187, No update data, 9g3qrnp2z72f
Bird, MEX, 41fc4b61-cdb2-437e-b9d5-887bb1cc1acc, 48, 5846, No update data, 9g3qrjyyg4n6
Bird, MEX, e92f9955-c000-4696-8e8c-d7d85d184a8d, 36, 4175, No update data, 9g3qrnpnsnpc
Bird, MEX, e26eec0d-38de-4a48-8333-768a89faf746, 87, 12008, No update data, 9g3qrjzwvpst
Bird, MEX, 1cc4d66b-bfec-4132-9c55-5e7789d75aaa, 91, 13360, No update data, 9g3qrnrbvwjg
Bird, MEX, 096dde0f-fb0b-4860-ae8e-7ed9f2f345f2, 91, 13360, No update data, 9g3qrnrby4xq
Bird, MEX, 1d402812-b543-4254-9189-e922bf6e997e, 80, 10902, No update data, 9g3qrnrbz47u
Bird, MEX, 1c95f637-1565-40ac-881c-67a0cf01ef8c, 51, 6680, No update data, 9g3qrq0pewxv
Bird, MEX, b728f775-67c9-4126-9d34-f5705ee759e7, 49, 6004, No update data, 9g3qrnrcn9fe
Bird, MEX, 2534be95-c004-44f7-812d-56eca2cf1b4f, 78, 11189, No update data, 9g3qrnrcp60v
Bird, MEX, 4a6bf1db-bb1f-4219-9a09-2b53812a989e, 66, 9185, No update data, 9g3qrq0nxy43
Bird, MEX, 8f66f389-66cc-412b-805b-91f0d6261ce0, 87, 12008, No update data, 9g3qrjzcf63u
Bird, MEX, 7fbaf86f-9422-488e-a811-a23ff9ec158c, 52, 6847, No update data, 9g3qrq0r4sm4
Bird, MEX, 60eed4e4-cfa5-4afd-a16c-767be8a80050, 85, 12358, No update data, 9g3qrjz2muh4
Bird, MEX, 201d210a-33d0-4757-81d7-80d66d0c5c0a, 92, 13527, No update data, 9g3qrjzbbj0m
Bird, MEX, 4bea6ff2-89ed-4a78-b105-88625e823038, 76, 10270, No update data, 9g3qrmb4eqss
Bird, MEX, c9ecd76a-e567-4807-b7e6-f3d8f8066932, 71, 10020, No update data, 9g3qrq0myfms
Bird, MEX, f7fa3b5b-aa47-4d6a-b3c1-94e76e6d1838, 96, 13430, No update data, 9g3qrmb40828
Bird, MEX, e8693c88-0af1-4017-acd4-22de8a306a91, 99, 13904, No update data, 9g3qrjzc7bsv
Bird, MEX, 0c5a17e6-166d-41e1-93db-c6648cc22588, 96, 14195, No update data, 9g3qrjzbfnhg
Bird, MEX, f5bb2c98-ad19-4529-836c-e787ae9db10b, 94, 13861, No update data, 9g3qrjzc59cd
Bird, MEX, 316754ef-a08c-44ae-8fcc-6cc8abc57202, 93, 13694, No update data, 9g3qrjzbc8g6
Bird, MEX, e711b4c2-5dbb-41a0-a6c7-8e4fcbafbc96, 98, 13746, No update data, 9g3qrmb1b80w
Bird, MEX, a18a1ba0-e569-49fe-934f-f7eb73e1253c, 91, 13360, No update data, 9g3qrmb18m5e
Bird, MEX, d0cdbb47-a2df-48a1-8556-131232e5c66e, 87, 12692, No update data, 9g3qrjwzxngy
Bird, MEX, 858c8c65-bd75-4757-b743-65eaf262bab4, 94, 13114, No update data, 9g3qrmb18wnb
Bird, MEX, ff79f7b6-d1a3-4d52-946d-3492961398f4, 91, 13360, No update data, 9g3qrjzch2q0
Bird, MEX, 8e5c6a30-a96d-428a-bcc7-eb1f40b728ff, 96, 14195, No update data, 9g3qrjzbge39
Bird, MEX, d0afa769-64e4-42b0-900c-f027c71e4879, 43, 5344, No update data, 9g3qrq25skqp
Bird, MEX, 76e37fd8-35d9-4ce2-8c34-fbec5b289abf, 43, 5344, No update data, 9g3qrjwrup6g
Bird, MEX, 669c122e-5540-4665-a817-f58a63f34d14, 97, 13588, No update data, 9g3qrjxmr3zj
Bird, MEX, 16acb273-de7f-448e-a310-ff9b42e62934, 98, 13746, No update data, 9g3qrjwtqmh2
Bird, MEX, 49de43e9-de9c-48f1-9207-257cb535d300, 94, 13114, No update data, 9g3qrnjx8d8e
Bird, MEX, f02649d5-23cc-4d08-8e63-70458af1c714, 58, 7426, No update data, 9g3qrnj2hrwp
Bird, MEX, f7467866-48be-4c92-b24d-af2177823acf, 57, 7682, No update data, 9g3qrmbdm64z
Bird, MEX, 749a2ff8-0eb2-4e53-87f8-c4bac3c4f576, 94, 13861, No update data, 9g3qrjv9z3rn
Bird, MEX, b2cc5fde-4cab-488e-9db9-7e99efb56bbc, 89, 13026, No update data, 9g3qrnjrrh5g
Bird, MEX, 269bdd2c-ab3c-4e57-83c7-a03f44fb2b28, 57, 7682, No update data, 9g3qrmb8dtj5
Bird, MEX, 90762281-c815-446e-8eba-a8a89148ad0c, 57, 7268, No update data, 9g3qrmb8de0p
Bird, MEX, fa66b98e-66aa-42c8-90f7-76d5520f862d, 48, 6179, No update data, 9g3qrnm9fxuz
Bird, MEX, 973e00bb-9053-4d2f-92d3-c0a1472a8d4e, 45, 5372, No update data, 9g3qrmbf2vgy
Bird, MEX, 8686df6c-f54d-4a0f-83d8-f8a8ca2d5770, 58, 7849, No update data, 9g3qrjxs1d7q
Bird, MEX, 13d2071b-76a0-4ab2-a70c-0b86d23dcf75, 73, 9796, No update data, 9g3qrjwjq9d7
Bird, MEX, 2aff6921-2a5a-4d79-8aa1-3138482b33b6, 90, 12482, No update data, 9g3qrq2q7txv
Bird, MEX, 0cca98cb-85a2-4072-9fd5-d77657c3cbe8, 76, 10855, No update data, 9g3qrq2q7wzu
Bird, MEX, 47fdcfbb-82a4-42db-9f0f-3c76a9fb9de1, 92, 13527, No update data, 9g3qrmchd8jh
Bird, MEX, 43f243db-b7bb-4835-b015-db35e4907c1c, 85, 11692, No update data, 9g3qrm85bk5x
Bird, MEX, 9816e937-9b62-4972-8910-9cb399998cd8, 53, 7014, No update data, 9g3qrnm0pwjn
Bird, MEX, 0db7f291-2ffe-4fb7-9804-77ddea61835b, 91, 13360, No update data, 9g3qrnmzrttj
Bird, MEX, 1f48fb27-d30a-48c6-95ce-f2a7ca904108, 99, 13904, No update data, 9g3qrnmzr7bc
Bird, MEX, 8536f613-b58c-45ce-9034-a0f4af1440f5, 72, 10187, No update data, 9g3qrmbb75nk
Bird, MEX, ce7d41c9-47ae-439f-9376-6692c122f882, 73, 10354, No update data, 9g3qrjx41q0j
Bird, MEX, 44167397-15c6-4519-95ac-ff09bb869bec, 74, 9954, No update data, 9g3qrjx41d5k
