Lime, ATL, SAN, high, 20760, 2019-08-13T00:37:19.000Z, dn5bpufr34mt
Bird, MEX, b377c44a-7e1d-41a4-97dc-8d3d8a55da02, 72, 10187, No update data, 9g3qrm1vkh54
Bird, MEX, 29a77051-51c8-4104-9a95-3736bdce5441, 37, 4342, No update data, 9g3qrm7rgpq6
Bird, MEX, 26ed862c-b040-42aa-8d3b-d942b8998ab5, 75, 10688, No update data, 9g3qrm7rgpwk
Bird, MEX, 326ab3af-15e4-489a-aca2-2678fe848728, 53, 7014, No update data, 9g3qrme251b6
Bird, MEX, a48d6851-4bd5-4add-b1d0-9d933960a53c, 73, 10354, No update data, 9g3qrme2kz1m
Bird, MEX, 9dab06be-7f0f-40ce-9b35-930611fb8806, 67, 9352, No update data, 9g3qrkc56m3c
Bird, MEX, 1588adf2-4933-4a60-b04c-df4d21d28db5, 69, 9164, No update data, 9g3qrmshp3pn
Bird, MEX, 75010a29-bbdb-42c7-8b07-a40d1ec3cd5b, 57, 7268, No update data, 9g3qrmxwx1h1
Bird, MEX, 52bc3d66-23c9-4e1e-9f90-95c5ba9df75a, 94, 13861, No update data, 9g3qrmshjcu6
Bird, MEX, 9d273a70-53cd-4809-8f29-38893a596e5b, 65, 9018, No update data, 9g3qrmshm3rc
Bird, MEX, e51e9bc3-cfb7-4be5-89a4-a334c37674e2, 96, 14195, No update data, 9g3qrmshm36c
Bird, MEX, 9298d8e6-1c7c-4778-84ef-f82cd13f56cd, 63, 8216, No update data, 9g3qrme2fp58
Bird, MEX, c3fc622d-0404-4e6c-a4fb-1db21047039a, 93, 13694, No update data, 9g3qrmsh7txu
Bird, MEX, ee338a1b-706b-452c-9365-97aad5a18c74, 46, 5845, No update data, 9g3qrmsh7t18
Bird, MEX, 223c0c95-7218-4965-a47e-d00f626d7e21, 82, 11218, No update data, 9g3qrkcpmttg
Bird, MEX, 35144e60-2c83-41f2-acb5-d577a33a5061, 53, 7014, No update data, 9g3qrmvbr3zm
Bird, MEX, eeb08bc7-8dd4-409e-99b9-f9e6e48ebfbe, 49, 6346, No update data, 9g3qrm1wj7xv
Bird, MEX, 3946366a-c855-46f6-997c-ec71e767313c, 83, 12024, No update data, 9g3qrkcp5xpf
Bird, MEX, 298fb3c6-3220-494f-8f0b-50ec96755572, 48, 6179, No update data, 9g3qrmtrzr9j
Bird, MEX, 65f2aea8-1f00-4a2b-a347-d758b6d2989e, 93, 13694, No update data, 9g3qrm10smn4
Bird, MEX, 1c4ac6c9-bcaa-4a66-9f60-b6b419c323dc, 100, 14062, No update data, 9g3qrme1yu2h
Bird, MEX, c515cd4c-3b42-482f-9608-91de3ab9141a, 92, 13527, No update data, 9g3qrkbg3322
Bird, MEX, c3062cc0-7172-44de-ab72-7965acad3cda, 93, 13694, No update data, 9g3qrm115d3t
Bird, MEX, 788d274b-9dbb-4cfe-868f-90283ffca87b, 93, 13694, No update data, 9g3qrkbg2k59
Bird, MEX, 5192723f-1b81-4b98-8a61-9298bb8d959a, 94, 13861, No update data, 9g3qrkbgbb7z
Bird, MEX, b7a40648-bc19-4de0-a1f3-b36538e42a09, 92, 13527, No update data, 9g3qrm117t39
Bird, MEX, 65cff338-d0cf-40d3-8193-b1358655873e, 76, 10855, No update data, 9g3qrme4q194
Bird, MEX, e2503d73-25e8-4b93-97ac-f374457a3573, 87, 12008, No update data, 9g3qrme4qvvy
Bird, MEX, 196ee2c2-040b-4015-bf78-6e6c14694510, 80, 10902, No update data, 9g3qrme4x0kj
Bird, MEX, c081c6ad-731f-463b-845f-192688c37f9d, 93, 13694, No update data, 9g3qrkber17b
Bird, MEX, 334d37ea-4ca1-4106-95ba-3dae5b1e6380, 83, 11376, No update data, 9g3qrme4w09p
Bird, MEX, 98361164-9cfe-47ba-8089-8a52c3847494, 74, 10521, No update data, 9g3qrme4w1xm
Bird, MEX, b7451d23-c5f9-4c3d-a4b6-7c83d4ff0c72, 91, 13360, No update data, 9g3qrme4t9n1
Bird, MEX, ce573c9a-6184-48e8-b42a-bb85a4263d41, 91, 13360, No update data, 9g3qrme4tkpv
Bird, MEX, 1713acb8-1b9b-48f2-ab51-5b483bc9cbc5, 91, 13360, No update data, 9g3qrme4vdq5
Bird, MEX, 90e0402b-053e-4e91-b640-7f2bd4bcafa8, 82, 11218, No update data, 9g3qrme4eepz
Bird, MEX, ac8e6830-badf-4f49-8d1f-5923722f5372, 38, 4509, No update data, 9g3qrkbv9m8q
Bird, MEX, 21498960-6c2d-49e6-8acf-de435e204c2b, 99, 13904, No update data, 9g3qrkbdu1dz
Bird, MEX, 014577b2-8154-47f6-8b34-261776c6174b, 98, 13746, No update data, 9g3qrkbdgxzy
Bird, MEX, 27bfceb2-648b-4059-a9be-37d3b68d5b80, 88, 12859, No update data, 9g3qrme4g10k
Bird, MEX, 13fb8fac-637d-4c95-a4e8-24378595f191, 87, 12692, No update data, 9g3qrme4gjqr
Bird, MEX, 0820912d-7d79-4f1b-b7d8-f42d23101d0b, 88, 12859, No update data, 9g3qrme54cg6
Bird, MEX, 75955305-ed9e-4c4f-b558-f90ba2a261cf, 89, 13026, No update data, 9g3qrme54geq
Bird, MEX, c778c986-3179-4aab-9f5d-15c22d28399e, 72, 9638, No update data, 9g3qrk0m2tyu
Bird, MEX, 594143cd-887f-4217-b06a-8d6b8ecc1405, 93, 13694, No update data, 9g3qrm148n2d
Bird, MEX, c1981f4e-5d83-4497-b5dc-0b97db9fa46a, 92, 13527, No update data, 9g3qrm1536b6
Bird, MEX, c1932831-95e3-475f-b78e-461fddbc630e, 94, 13861, No update data, 9g3qrm14bp08
Bird, MEX, fa81d126-c04a-40e3-99cd-e99375d99453, 79, 8024, No update data, 9g3qrm391z8r
Bird, MEX, 4a49815d-1475-470e-ab85-c427708fa91d, 61, 8350, No update data, 9g3qrm393cys
Bird, MEX, 5fd4ce8d-3d1f-4bc0-8380-5c329e78b9c5, 92, 13527, No update data, 9g3qrm1520j2
Bird, MEX, 34c3f5cc-ab13-43a1-8827-13ab9000c7ea, 85, 12358, No update data, 9g3qrmet8ebg
Bird, MEX, 5d7cbba4-5897-430c-900b-50fae75798e2, 58, 7849, No update data, 9g3qrmetfk1z
Bird, MEX, 8a6f524f-3df5-4551-a73f-27de0c30ae59, 97, 14362, No update data, 9g3qrm0gnc0w
Bird, MEX, 909ccd79-f0df-4b4c-a0f9-e7af9682228b, 72, 10187, No update data, 9g3qrmetbdyz
Bird, MEX, d17a1ce0-59eb-42a7-b08d-9c261243cfa0, 94, 13114, No update data, 9g3qrm32k3w4
Bird, MEX, 704e849f-5a7c-4c4d-9736-d9baf70d0599, 60, 8183, No update data, 9g3qrmeqrdhn
Bird, MEX, 297e0831-94cb-4389-896d-3056f4aab6e4, 64, 8374, No update data, 9g3qrmeqnxpe
Bird, MEX, 23fb07f2-a4d6-42ff-bcae-ca42e3e7c2d5, 94, 13861, No update data, 9g3qrmd2g898
Bird, MEX, 13c64dda-04c3-435e-9baf-3b8b8630b8af, 91, 12640, No update data, 9g3qrmeqx9up
Bird, MEX, 26dbf510-8bff-4540-b7d8-6fbed385c205, 85, 11692, No update data, 9g3qrm36pm0z
Bird, MEX, 1d79967d-36fd-4c52-bfa6-07a3d0cc10ee, 96, 13430, No update data, 9g3qrmeqqztb
Bird, MEX, e9a97b12-4f88-4594-8ad5-cad60d3e12a5, 31, 3340, No update data, 9g3qrmeqx68g
Bird, MEX, b845b674-cb76-43ae-b5b5-a64af1cdb7e3, 94, 13861, No update data, 9g3qrmd2gqsw
Bird, MEX, 4e40bd37-ed1b-4a7b-bc67-78a44871fb65, 72, 10187, No update data, 9g3qrmd35fub
Bird, MEX, 65823530-8a00-4741-9674-7a98d49654ac, 75, 10688, No update data, 9g3qrm3dbd09
Bird, MEX, 40f3fe74-6fb4-4d3f-92ab-c086b6ca5a33, 74, 10521, No update data, 9g3qrm36rrbc
Bird, MEX, 4d5bcbbb-34c6-4efd-8f41-60208765087f, 82, 11218, No update data, 9g3qrmd3k4e0
Bird, MEX, 979bed1c-d720-4cdf-9fe4-8893f1ac2492, 75, 10688, No update data, 9g3qrm3dbk5x
Bird, MEX, 1e5aa972-ac0e-4556-8964-10fd226ef3ab, 93, 13694, No update data, 9g3qrmd35jw3
Bird, MEX, c4cda3e9-2622-432d-8ba7-2b168704e825, 73, 10354, No update data, 9g3qrmd35rkt
Bird, MEX, fe31c2d5-7da4-44ca-b3ec-d3fda166082f, 92, 13527, No update data, 9g3qrmd3zr0b
Bird, MEX, 9d020bca-f50e-4f96-832c-78ac67175613, 84, 11534, No update data, 9g3qrm36x4gu
Bird, MEX, cb0a99dd-92a8-48a9-b2f5-fea4c8fbeff6, 83, 11376, No update data, 9g3qrmd371yk
Bird, MEX, 32609729-6be7-42a9-b9f1-633f9ae76530, 76, 10855, No update data, 9g3qrmeq671u
Bird, MEX, 7435f1bd-2ccf-466d-8f45-18dcd5441cf4, 44, 5214, No update data, 9g3qrkb609qz
Bird, MEX, 49a8c000-37a6-4dc1-a106-f4f560a46c67, 84, 11534, No update data, 9g3qrm36w135
Bird, MEX, b55458eb-87bb-44bd-9d2b-2b7d14aa06ff, 92, 13527, No update data, 9g3qrmd6ny0v
Bird, MEX, c7f5af1d-3bc0-4184-941f-fe8c05d6f7ea, 73, 9796, No update data, 9g3qrm0vvdjc
Bird, MEX, deee97f5-9257-46cd-8241-d4a07b038d11, 100, 14863, No update data, 9g3qrm0yj2df
Bird, MEX, 54322383-d03a-4191-aa98-5639c3037ad6, 92, 13527, No update data, 9g3qrm0vuf37
Bird, MEX, 33cdfcb0-8be2-4c8b-af1f-1d1f56518916, 100, 14863, No update data, 9g3qrm0yhu97
Bird, MEX, 8ef0b5cf-0f5e-4b27-ae44-7ea7a0f57a4c, 75, 7552, No update data, 9g3qrm0yh3w0
Bird, MEX, b8baa20c-c204-4f72-9c2a-72942190bd0a, 92, 13527, No update data, 9g3qrmen77hs
Bird, MEX, 241ea8c7-199c-4011-901e-881ef0c7904c, 92, 13527, No update data, 9g3qrm0yhsk3
Bird, MEX, 2b388272-d7a6-4a70-a631-8cf71068644d, 100, 14863, No update data, 9g3qrm0vgdcx
Bird, MEX, 9cf3d29e-a080-4ec0-b6c1-00681395ef11, 91, 13360, No update data, 9g3qrmen3m02
Bird, MEX, 42757cb4-703f-4075-8abd-8c809f01b6a0, 96, 13430, No update data, 9g3qrmenutu3
Bird, MEX, c816d5e5-4c2d-4dd8-b47e-8c6fac498536, 64, 8374, No update data, 9g3qr78myg0x
Bird, MEX, 95302e24-4b40-420a-a3b4-baa774e677ce, 100, 14863, No update data, 9g3qrkbjp6p5
Bird, MEX, 9c6adf88-9e74-4d02-805b-851720b6f9fa, 51, 6320, No update data, 9g3qrsmns7nw
Bird, MEX, c5b664ee-0db2-4c94-9fa8-82dc1282169c, 62, 8517, No update data, 9g3qrhxyyzte
Bird, MEX, 5f0db926-40b2-4f68-bfb9-aa1f1606d9f0, 58, 7849, No update data, 9g3qrt7egq5d
Bird, MEX, fbee45f4-89f9-4001-b6a0-26f90d66e8ae, 71, 9480, No update data, 9g3qrsthkt79
Bird, MEX, 55b77c84-5892-4f9a-86ba-74203c9dfdfd, 87, 12692, No update data, 9g3qrmgghcc6
Bird, MEX, ac90b4f8-4ec5-4ed2-bb64-605c07442409, 87, 12008, No update data, 9g3qrmgghucq
Bird, MEX, 8ba8c16a-b3b1-4458-8e21-12a0f49bdd1e, 79, 10744, No update data, 9g3qrmepbswc
Bird, MEX, c22abbef-2580-4cb0-a7cf-c9ac0f1ab2ad, 93, 12956, No update data, 9g3qrmgdxqzn
Bird, MEX, ee0ba0db-acbd-41cc-8f6d-efb16f4b55ad, 84, 11534, No update data, 9g3qr5zfxkrj
Bird, MEX, 97ef6170-c8d1-4ac2-b37b-545f489e9750, 72, 10187, No update data, 9g3qrm07guhz
Bird, MEX, 771f6ed3-22aa-47a0-a7e5-e28a2dadd81a, 83, 12024, No update data, 9g3qr5zft2dt
Bird, MEX, 094c5ea8-8a54-4475-a828-0292cecf40f8, 79, 10744, No update data, 9g3qrsjquu1y
Bird, MEX, 1d60d9dd-6afd-43fd-9d38-f6703dc8932c, 60, 7742, No update data, 9g3qrthck60q
Bird, MEX, a6abd8ad-0e02-45c0-858e-6923c373466c, 75, 10112, No update data, 9g3qrm0q1vnx
Bird, MEX, 42eb6ffe-5c0a-4d86-9901-ae791db06875, 60, 8183, No update data, 9g3qrhzxx62b
Bird, MEX, 8a4c3c2f-7f28-42ee-9ffe-3dc1b590764a, 62, 8517, No update data, 9g3qrtj0v355
Bird, MEX, 3c9d94dc-86a8-4bd7-82a5-8a68da1e71c8, 99, 13904, No update data, 9g3qrjp2xrx1
Bird, MEX, 16878299-d9d2-4835-a576-ccf982494a10, 88, 12166, No update data, 9g3qrjp2z05v
Bird, MEX, 47bda1cd-2c27-4c5b-9e89-3aa5a80ca261, 98, 13746, No update data, 9g3qrjp2ww42
Bird, MEX, 28d0d248-4a8a-4529-b2ad-c205a9e423ee, 65, 8532, No update data, 9g3qrjpe621b
Bird, MEX, fa4b83d2-8a35-4e9b-91e4-7fe8f1831641, 98, 13746, No update data, 9g3qrq6ghzz8
Bird, MEX, 36930ce4-ff02-4a05-bd94-35e3a3eb3618, 96, 13430, No update data, 9g3qrq6gkskm
Bird, MEX, 47a7e700-3900-4c01-b579-e5f2e54af91a, 75, 10112, No update data, 9g3qrq6gkkwp
Bird, MEX, 9a2c7fa9-6eac-4b02-b0fc-fe2c63489b95, 96, 13430, No update data, 9g3qrq6gkrnn
Bird, MEX, e74aa388-44e0-4997-a647-3dc1ad17af9f, 17, 1002, No update data, 9g3qwkp744k4
Bird, MEX, fd603ee4-6080-4be1-aff4-df3edac8ef53, 19, 1336, No update data, 9g3qwefc9sdv
Bird, MEX, c214602d-d67c-4b09-ba99-34b2d47493b0, 98, 13746, No update data, 9g3qwefghrwe
Bird, MEX, 830fa329-4218-4716-8965-c3a7c9684613, 99, 13904, No update data, 9g3qwefgkf3v
Bird, MEX, 308d7a87-8cef-4ce9-89e3-0b805283d056, 97, 13588, No update data, 9g3qwefcycyq
Bird, MEX, 4deed44e-b831-47d5-b4c8-3e2dc8e7ec76, 97, 13588, No update data, 9g3qweg1wg2j
Bird, MEX, 868c55e5-4cb9-4d1d-b3b6-536810e4951e, 80, 11523, No update data, 9g3qw6r9sk23
Bird, MEX, 97943872-03d0-454d-8bc9-cbb2d30c83f2, 89, 13026, No update data, 9g3qw6netmy8
Bird, MEX, 0416d398-a7f7-45c2-bc78-69db566d7934, 78, 11189, No update data, 9g3qw6p57n0d
Bird, MEX, 2d9978c6-ca75-461d-8c77-e9006b7dd712, 81, 11690, No update data, 9g3qw6ps3t4s
Bird, MEX, aad5d44d-0158-44a4-88d1-d60bb697eeb3, 87, 12008, No update data, 9g3qwetq3548
Bird, MEX, 227649f9-8175-4a6b-9b66-3f1e23763cfd, 69, 9164, No update data, 9g3qw2tqqdfv
Bird, MEX, 103c90e2-838e-4143-8966-63d6a858f284, 17, 1002, No update data, 9g3qw83tg8zj
Bird, MEX, 08edae39-caa6-43db-b74b-a9af5935d809, 61, 7900, No update data, 9g3qw839d5k1
Bird, MEX, 05791aa5-fff1-44bb-85c6-04b24c8ab372, 48, 6179, No update data, 9g3qw24h9e79
Bird, MEX, 4da3f97a-2624-4e7e-b8f7-9f166ac01289, 53, 7014, No update data, 9g3qqxfnd8t8
Bird, MEX, ed7d1064-8c63-4617-b240-b095d2216c77, 16, 835, No update data, 9g3qqrq224vu
Bird, MEX, 708b0280-dbad-43ae-b7a2-2c306054402c, 76, 10270, No update data, 9g3qr5t5uv15
Bird, MEX, 2c98a444-2228-43f5-acad-49ec59b0a035, 72, 10187, No update data, 9g3qr5ufwzbd
Bird, MEX, 88530bdf-0cce-47fb-a9e8-da203f16ae02, 49, 6004, No update data, 9g3qrhqs2t29
Bird, MEX, d0ebb741-7142-4fd7-92f6-4287657072c9, 71, 10020, No update data, 9g3qrhkcycms
Bird, MEX, 06ad472e-561f-44fc-a630-e30a746edd47, 65, 9018, No update data, 9g3qr5emsssn
Bird, MEX, c762d8ce-3fb2-40ee-af59-14ba73044857, 90, 13193, No update data, 9g3qrjnfnc0w
Bird, MEX, b1dfe0ac-27ca-427d-8787-04c8eda82d16, 78, 11189, No update data, 9g3qrjnfr9s4
Bird, MEX, 571f99e5-48c4-4ffc-a8f7-23a8702d7e0d, 97, 14362, No update data, 9g3qrjnfq194
Bird, MEX, 8c49a869-520b-49ef-b687-136c8e9e1247, 90, 13193, No update data, 9g3qrjnfqt63
Bird, MEX, cbc7696d-3097-48eb-99de-889180d85987, 92, 13527, No update data, 9g3qrjp49hf0
Bird, MEX, b4f55bed-1d43-4f4f-ad86-ed309eed052c, 30, 3173, No update data, 9g3qrhu1vd0c
Bird, MEX, 88e26cfc-03cb-4657-9cf5-c8444c3e56f6, 92, 13527, No update data, 9g3qrjnfyd43
Bird, MEX, 65ec711a-c635-4597-a88b-54392a4dab98, 37, 4342, No update data, 9g3qrhuw0sq9
Bird, MEX, dea4e4df-6b2a-49fe-930c-4a33326d61c0, 81, 11690, No update data, 9g3qr59pgeze
Bird, MEX, e4722c42-bba9-4ed8-a3f2-91264a87eb51, 49, 6004, No update data, 9g3qr5c05jnj
Bird, MEX, 7cea5135-f2c0-4c35-a8a4-dfaa97e80289, 47, 6012, No update data, 9g3qrjm2c2mp
Bird, MEX, fb4e0eef-4794-447f-81e1-14040b9beb6b, 64, 8851, No update data, 9g3qrjkg0enc
Bird, MEX, 88fbb44a-61f8-4877-9984-1da51232fc6e, 97, 14362, No update data, 9g3qrjkg0ebx
Bird, MEX, 3dcba31c-1c86-4ce2-b4cd-94bbbe02d480, 100, 14863, No update data, 9g3qrjkg33bh
Bird, MEX, cfbe43ca-5f77-4f29-8f41-a24e85a79f51, 98, 14529, No update data, 9g3qrjkg2ghu
Bird, MEX, d25fc0e9-3121-41dd-913f-ed950b0bb4bd, 57, 7268, No update data, 9g3qrj18ehc0
Bird, MEX, 4898b93d-4d13-4f6a-a813-71d13b1444ab, 85, 11692, No update data, 9g3qrj186rc9
Bird, MEX, b7e743a6-ffd9-40df-bb6e-0ee0af63c1f1, 70, 9322, No update data, 9g3qrj7ked33
Bird, MEX, a5ba9cdc-f513-4e04-ac8d-cb8ff6e0b860, 99, 14696, No update data, 9g3qrj7wy5x5
Bird, MEX, 9ec3c185-162b-445f-876c-7bed5d555ec9, 56, 7515, No update data, 9g3qrj7w010q
Bird, MEX, 995f12d2-af38-4182-b0d6-2211234c2eff, 72, 9638, No update data, 9g3qrj7wvjkr
Bird, MEX, 1e40581f-afab-4b83-a1cc-5e9b5d27d4f3, 100, 14863, No update data, 9g3qrj7xjkft
Bird, MEX, 7533587d-b2e4-49db-b3e9-a85fbbcbdad0, 96, 14195, No update data, 9g3qrj7xjwbc
Bird, MEX, bd840f64-7f8f-4cf3-9a78-4a180093df72, 51, 6320, No update data, 9g3qrj7xjr4e
Bird, MEX, c7a8ff46-f651-4863-a64c-fed79f63731e, 91, 13360, No update data, 9g3qrj7xqh0f
Bird, MEX, 9986c0ba-a247-4597-af92-6231b976ab66, 98, 14529, No update data, 9g3qrj7xhm1p
Bird, MEX, d4ed3ad0-a34c-4d93-a24b-e854ada4adca, 94, 13861, No update data, 9g3qrj7xm1uk
Bird, MEX, 2287946a-afd7-4c70-884f-b89386fb7b8f, 93, 13694, No update data, 9g3qrj7xkurk
Bird, MEX, e6157775-0abe-4915-927e-aa7a865c6599, 70, 9322, No update data, 9g3qqun11hrb
Bird, MEX, a027955f-3471-418c-9c66-26191f050f19, 74, 9954, No update data, 9g3qrj2tjnmx
Bird, MEX, 750857a0-d50d-4652-a3de-754fe53b43bb, 36, 4175, No update data, 9g3qrjd3sduj
Bird, MEX, a162bab9-02fd-48e4-bb70-a3feeff52991, 75, 10112, No update data, 9g3qrjd3sm9n
Bird, MEX, d6cd9399-6f42-4392-abc0-9483f9b7652c, 72, 10187, No update data, 9g3qrjdssq9h
Bird, MEX, cde990b3-2a92-45aa-a442-033686d789be, 80, 10902, No update data, 9g3qrjdszn5e
Bird, MEX, ba1edda0-40bb-4a33-a9a6-7f584c77225c, 65, 8532, No update data, 9g3qrjfgx6wg
Bird, MEX, cf7e0281-c1ac-49d4-8053-d3c6910a187e, 66, 9185, No update data, 9g3qrjgncbw2
Bird, MEX, bfceb5c2-3a48-414c-9fdd-75a9784639fa, 70, 9322, No update data, 9g3qrn49mk4d
Bird, MEX, d2ab8787-2600-463d-a7c6-0a2bca0d3e53, 85, 11692, No update data, 9g3qrjgpz72d
Bird, MEX, 7b68ff00-f64a-46ea-9d30-596f3ed3770a, 96, 13430, No update data, 9g3qrn704dkz
Bird, MEX, 2b677e56-493a-4567-bc7f-1b1428deeb5e, 96, 13430, No update data, 9g3qrn705xrw
Bird, MEX, 7d1a51e1-ce8e-4597-a025-2778ce0f2656, 28, 2686, No update data, 9g3qw9phvxb2
Lime, ATL, WRK, high, 15691, 2019-08-13T00:37:19.000Z, dn5bpe6bjpb7
Lime, ATL, 835, high, 24140, 2019-08-13T00:37:16.000Z, dn5bpd5pf3ke
Bird, PBC, 16c614eb-2bf8-488c-a48d-aca9b3ca57b1, 100, 14863, No update data, 9g6h7n4gp7z5
Bird, PBC, 6e54d93d-8197-4d8f-9347-6d1342c419ef, 100, 14863, No update data, 9g6h7n4gp4s5
Bird, PBC, 24f388cd-9f9a-412b-8397-c35ed59db9a1, 83, 12024, No update data, 9g6h7n4gp1sj
Bird, PBC, c7972ae7-bf69-4a82-b610-fbd7e9313832, 100, 14863, No update data, 9g6h7n4gp1kh
Bird, PBC, 52ee4d7f-248a-45ee-970e-68806bf144fb, 57, 7682, No update data, 9g6h7n4fz0up
Bird, PBC, 15ed7681-1426-4d26-a15e-16ad293c4f5f, 87, 12692, No update data, 9g6h7jf2j3fz
Bird, PBC, 3c9b23e8-a3ff-42a7-b6e8-9ed7ca23dcc9, 76, 10855, No update data, 9g6h7j8gxr2v
Bird, PBC, c72c694b-3d84-4011-8306-2fa733e932c1, 99, 14696, No update data, 9g6h7jx7rtkr
Bird, PBC, 1de1932e-6703-4e12-ab26-9bd3a8c5ec0b, 100, 14863, No update data, 9g6h7jx07zth
Bird, PBC, 61ff65d4-0520-4345-b346-f6dbf662af7a, 100, 14863, No update data, 9g6h7jx05b2j
Bird, PBC, 2eb776f3-e8bc-4cdd-ae92-e38404612675, 100, 14863, No update data, 9g6h7jx0h7nr
Bird, PBC, 2689665b-49c4-4a2f-a165-87f28cb84e10, 100, 14863, No update data, 9g6h7jrpgzmp
Bird, PBC, 530d6b17-82a0-49ac-ad4b-f4871f2827f8, 100, 14863, No update data, 9g6h7jq1x7xm
Bird, PBC, 39b22b99-e3c9-4ffe-b2ec-69cb5180ce1d, 100, 14863, No update data, 9g6h7jq3c1d6
Bird, PBC, f2f38284-b6bc-477e-aecb-83d741078582, 100, 14863, No update data, 9g6h7jq39hx7
Bird, PBC, a5286a54-9879-4cce-98e2-0e542ef32de1, 98, 14529, No update data, 9g6h7jq3nqkd
Bird, PBC, afc8067e-7b8b-4fbe-80dc-e1be52292709, 82, 11857, No update data, 9g6h7jnkvfe0
Bird, PBC, c9a4c41e-3504-44a3-a959-eff4ebe0eabc, 83, 12024, No update data, 9g6h7jnkw5p9
Bird, PBC, 1096e31f-659d-41d4-b8dc-648412889438, 82, 11857, No update data, 9g6h7jnc29xp
Bird, PBC, 90405045-8001-49f1-a02a-a24504ad8b95, 70, 9853, No update data, 9g6h7jnc64zq
Bird, PBC, 0f3dba43-0d10-4bc8-86d3-e046ef509b53, 91, 13360, No update data, 9g6h7jnc14fk
Bird, PBC, 1aa74363-d264-40bd-bf5b-c107e32d0ade, 91, 13360, No update data, 9g6h7jnc17v6
Bird, PBC, 07ba914f-4c0f-40ba-a297-6346a40be63f, 88, 12859, No update data, 9g6h7jnc17jq
Bird, PBC, f63dfd22-5c2f-4afd-9e58-3c345911a2fa, 85, 12358, No update data, 9g6h7jnc1ee8
Bird, PBC, bc9efe6f-0acb-4eab-9310-b69939a20c73, 84, 12191, No update data, 9g6h7jnc16m2
Bird, PBC, 7bb4253b-c32d-4050-a797-6f6906e5e4cd, 88, 12859, No update data, 9g6h7jnc106m
Bird, PBC, d5bf17ef-f8cd-4ee2-9b71-f0c37cd39729, 49, 6346, No update data, 9g6h7jnc1d78
Bird, PBC, be0f4964-2c0e-47b9-bb17-18cf97a6d631, 89, 9204, No update data, 9g6h7jnbcnf7
Bird, PBC, bc94efbb-281e-4857-9f33-cfa88b988983, 73, 10354, No update data, 9g6h7jnbcjx7
Bird, PBC, 438a6b8a-c34f-4328-a7b2-18b54c3416e4, 89, 13026, No update data, 9g6h7jnbc4pq
Bird, PBC, ea4d32a7-47d7-4d58-9a1b-666ecb2de1f4, 99, 14696, No update data, 9g6h7jnbc978
Bird, PBC, 9cb3d41d-b9b0-485a-bb37-8aa2500f20c1, 100, 14863, No update data, 9g6h7hsrt5ux
Bird, PBC, f06ca4a3-57a3-4797-98b5-6977b02be8df, 100, 14863, No update data, 9g6h7hsrkx76
Bird, PBC, 00e225d1-a1e6-4483-a222-f661c46c6aa1, 100, 14863, No update data, 9g6h7hsrkzzv
Bird, PBC, ac2b4b51-ee41-4ccf-a85f-32e459d350d8, 100, 14863, No update data, 9g6h7hsrkvpu
Bird, PBC, 366f0c23-1656-478e-b39e-c003a438f485, 100, 14863, No update data, 9g6h7kcnh7b6
Bird, PBC, 996210da-6d2a-485d-940a-ac3a49cb6e1b, 100, 14863, No update data, 9g6h7kcnjdbh
Bird, PBC, 6e2d6089-9385-494e-abcf-9f56bd8a7177, 100, 14863, No update data, 9g6h7kcnn09r
Bird, PBC, 90a42abe-2cea-4582-8cbd-f5cc355a856c, 100, 14863, No update data, 9g6h7kcjv6g4
Bird, PBC, eb474ebf-d311-4cc9-9656-c7a9533a333d, 100, 14863, No update data, 9g6h7kcjvu75
Bird, PBC, 27f15815-07a0-406e-a2b6-11305679382e, 100, 14863, No update data, 9g6h7kcjvbgn
Lime, ATL, 941, medium, 7483, 2019-08-13T00:38:02.000Z, djgznvj4yu83
Lime, ATL, 799, low, 5793, 2019-08-12T18:26:43.000Z, djgznvj5ufs9
Lime, ATL, GHK, high, 24140, 2019-08-13T00:36:18.000Z, djgznvjhkcn5
Lime, ATL, AYM, high, 18829, 2019-08-13T00:37:14.000Z, dn5bj99mt36d
Lime, ATL, 905, high, 21001, 2019-08-13T00:36:05.000Z, dnh005mnr631
